,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
ZS1 down,-0.05000000074505806,-0.05000000074505806,-0.05000000074505806,0.24999999925494193,0.7354101992549419,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,1.0500000007450578,0.4999999999999999,0.7999999999999998,0.01458979999999993,0.4999999999999999,0.3145898075467999,0.6145897999999999,0.5000000000029999,0.5437694075875902,0.5167184255793916,0.5063858701856481,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999
ZS2 down,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612,0.19999999850988387,0.6854101985098838,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,1.100000001490116,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.7999999999999998,0.01458979999999993,0.4999999999999999,0.3145898075467999,0.6145897999999999,0.5000000000029999,0.5437694075875902,0.5167184255793916,0.5063858701856481,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999,0.5000000000659999
ZS2 up,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.014589800000000042,0.5,0.3145898075468,0.6145898,0.500000000003,0.5437694075875903,0.5167184255793917,0.5063858701856482,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000132,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.500000000066,0.8000000000659999,0.014589800066000025,0.500000000066,0.3145898076128,0.614589800066,0.5000000000000001,0.4291796096369737,0.4729490179569393,0.4896674437752832,0.4997800574981881,0.4999999986770031,0.4999999986770031,0.4999999986770031,0.4999999986770031,0.4999999986770031,0.4999999986770031,0.4999999986770031,0.4999999986770031,0.4999999986770031
ZS3 down,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.7499999880790711,-0.03541021192092891,0.44999998807907104,0.26458979562587104,0.564589788079071,0.4999999999999997,0.5500000119209284,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.4999999999999997,0.7999999999999997,0.014589799999999764,0.4999999999999997,0.3145898075467997,0.6145897999999997,0.5000000000029997,0.54376940758759,0.5167184255793915,0.506385870185648
intensity,,3.9550000124424693,3.9550000124424693,2.7550000102072953,2.719589817910908,2.44250000834465,1.3625000047683717,1.1400077680379912,1.002500001192093,1.272500001192093,1.7093691879842128,1.002500001192093,1.105630819588691,1.041892467984213,1.002500001192093,1.0082472843137988,1.003338518453654,1.0026223392061768,1.0624999940395357,1.286664095029214,1.002500001192093,1.0554179643234691,1.0041718407240994,1.0,3.9550000124424676,1.0,1.4499999999999995,2.1781153113202003,1.0,1.1718846973276635,1.0656541113201998,1.0,1.009578805202843,1.0013975287692682,1.0002038966901396,1.3599999999999997,1.9424922490561602,1.0,1.1375077578621309,1.0525232890561598,1.0,1.0076630441622745,1.0011180230154146,1.0001631173521117,1.2700000001187999,1.7068691865998975,1.0,1.1031308183231756,1.0393924668374974,1.0,1.0150465830735143,1.002195266888482,1.0003202851544108,1.0000001451241123,1.0899999999999999,1.2356230622640403,1.0,1.0343769394655327,1.0131308222640398,1.0,1.0019157610405687,1.0002795057538536,1.000040779338028
