,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
ZS1 down,-0.05000000074505806,-0.05000000074505806,-0.05000000074505806,0.24999999925494193,0.7354101992549419,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,1.0500000007450578,0.4999999999999999,0.7999999999999998,0.01458979999999993,0.4999999999999999,0.3145898075467999,0.6145897999999999,0.5000000000029999,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902
ZS2 down,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612,0.19999999850988387,0.6854101985098838,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,1.100000001490116,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.7999999999999998,0.01458979999999993,0.4999999999999999,0.3145898075467999,0.6145897999999999,0.5000000000029999,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902,0.5437694075875902
ZS2 up,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.014589800000000042,0.5,0.3145898075468,0.6145898,0.500000000003,0.5437694075875903,0.5437694075875903,0.5437694075875903,0.5437694075875903,0.5437694075875903,0.5437694075875903,0.5875388151751806,0.5437694075875903,0.5437694075875903,0.5437694075875903,0.5437694075875903,0.5437694075875903,0.5437694075875903,0.5437694075875903,0.5437694075875903,0.5437694075875903,0.5437694075875903,0.5437694075875903,0.5437694075875903,0.5437694075875903,0.8437694075875903,0.058359207587590334,0.5437694075875903,0.3583592151343903,0.6583592075875903,0.5,0.5,0.5,0.5,0.5,0.5,0.5
ZS3 down,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.7499999880790711,-0.03541021192092891,0.44999998807907104,0.26458979562587104,0.564589788079071,0.37917959850849203,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.7499999880790711,-0.03541021192092891,0.44999998807907104,0.26458979562587104,0.564589788079071,0.37917959850849203
intensity,,3.9550000124424693,3.9550000124424693,2.7550000102072953,2.719589817910908,2.44250000834465,1.3625000047683717,1.1400077680379912,1.002500001192093,1.272500001192093,1.7093691879842128,1.002500001192093,1.105630819588691,1.041892467984213,1.002500001192093,1.0682472771612415,1.2924113781509199,1.0082472843137988,1.061165247445175,1.0099191238458052,1.020344852538275,3.977989144929291,1.0082472843137988,1.4582472843137984,2.1863625956339994,1.0082472843137988,1.1801319816414624,1.0739013956339987,1.0082472843137988,1.3778260895166414,1.960318338572802,1.0178260895166418,1.1553338473787726,1.0703493785728015,1.0178260895166418,1.3742740673365788,1.6048816191251938,1.0254891336789163,1.0799281863692483,1.094974766440519,1.0197418505572104,1.079741843404653,1.3039059443943315,1.0197418505572104,1.0726598136885865,1.0214136900892168,1.0318394187816866
