,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ZS1 down,-0.297213613986969,-0.297213613986969,-0.297213613986969,-0.197213613986969,-0.03541021398696903,-0.197213613986969,-0.197213613986969,-0.197213613986969,-0.197213613986969,-0.197213613986969,-0.197213613986969,-0.197213613986969,-0.197213613986969,-0.197213613986969
ZS2 up,0.49613144993782043,0.49613144993782043,0.49613144993782043,0.49613144993782043,0.49613144993782043,0.49613144993782043,0.7961314499378205,0.010721249937820476,0.49613144993782043,0.31072125748462043,0.31072125748462043,0.31072125748462043,0.31072125748462043,0.31072125748462043
ZS2 down,-0.28541019558906555,-0.28541019558906555,-0.28541019558906555,-0.28541019558906555,-0.28541019558906555,-0.28541019558906555,-0.28541019558906555,-0.28541019558906555,-0.28541019558906555,-0.28541019558906555,0.014589804410934437,-0.7708203955890656,-0.28541019558906555,-0.47082038804226556
intensity,,0.9005419978944453,0.9287531054891203,0.8998597109526657,0.9454339375764423,0.9414757688113705,1.1710683450331936,1.0414816793625892,0.9747043157395291,0.9192445909454152,0.9510519835622476,1.1321725291659788,0.9528449151728073,0.9510519623276825
